{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
1795;9.25E-05;0.000157856;0.000117484;0.000114155;0.012071827;0.019275998;0.037464898;0.25318923;0
1796;0.000127709;0.000147886;8.81E-05;0.000114155;0;0.034398357;0.030212721;0.252922002;0
1797;0.000120868;0.000139578;5.87E-05;0.000114155;0;0.060204363;0.027850323;0.252654773;0
1798;0.000101383;0.000129608;3.76E-05;0.000114155;0;0.077371248;0.016140129;0.252387545;0
1799;0.000101883;0.0001213;2.35E-05;0.000114155;0;0.067700956;0.011499579;0.252120317;0
1800;9.23E-05;0.00011133;9.40E-06;0.000114155;0;0.05342046;0.013381073;0.251853089;0
1801;6.72E-05;0.000109668;5.87E-06;0.000114155;0;0.040329262;0.017631985;0.25158586;0
1802;5.43E-05;0.000104684;2.35E-06;0.000114155;0;0.025086636;0.00786296;0.251318632;0
1803;4.22E-05;0.00010136;1.17E-06;0.000114155;0;0.016071126;0.003285594;0.251051404;0
1804;3.89E-05;9.97E-05;1.41E-05;0.000114155;0;0.020066636;0.003285594;0.250784176;0
1805;4.61E-05;9.80E-05;3.76E-05;0.000114155;0;0.023955243;0.010218338;0.250516947;0
1806;6.51E-05;9.64E-05;9.40E-05;0.000114155;0;0.050939413;0.012812412;0.250249719;0
1807;0.00011272;9.64E-05;0.0001821;0.000114155;0;0.126914237;0.048272957;0.249982491;0
1808;0.000140929;9.14E-05;0.000158603;0.000114155;0.052513306;0.19873765;0.048522185;0.249715263;0
1809;0.000155649;8.64E-05;0.000146855;0.000114155;0.136536826;0.18675112;0.099866611;0.249448034;0
1810;0.000169254;8.14E-05;0.000164478;0.000114155;0.220559488;0.114099206;0.151783207;0.24919035;0
1811;0.000175326;7.48E-05;0.000187974;0.000114155;0.304578721;0.026638961;0.129998596;0.248913578;0
1812;0.000178131;6.98E-05;0.000206772;0.000114155;0.388601383;0.012449778;0.082926144;0.248655893;0
1813;0.000167947;6.48E-05;0.000187974;0.000114155;0.472624045;0.009086779;0.056248245;0.248379121;0
1814;0.000171252;6.31E-05;0.000190324;0.000114155;0.556646707;0.0093674;0.01474305;0.248121437;0
1815;0.000170752;6.15E-05;0.000213821;0.000114155;0.556009678;0.011207027;0.014823785;0.247844665;0
1816;0.00016541;6.15E-05;0.00022322;0.000114155;0.443094366;0.01599763;0.028204858;0.24758698;0
1817;0.000160299;6.31E-05;0.00022322;0.000114155;0.277579153;0.028313779;0.055135496;0.247319752;0
1818;0.000164834;7.48E-05;0.000164478;0.000114155;0.10518437;0.056046271;0.069495928;0.247052524;0
1819;0.000173673;7.15E-05;0.000117484;0.000114155;0.012187573;0.092564877;0.113851446;0.246785296;0
1820;0.000184588;7.48E-05;8.81E-05;0.000114155;0;0.112990085;0.162903679;0.246518067;0
1821;0.000165141;7.64E-05;5.87E-05;0.000114155;0;0.128134716;0.162749228;0.246250839;0
1822;0.000138816;7.98E-05;3.76E-05;0.000114155;0;0.134448691;0.158301741;0.245983611;0
1823;0.000137663;8.14E-05;2.35E-05;0.000114155;0;0.10753579;0.184642657;0.245716383;0
1824;0.000127248;8.47E-05;9.40E-06;0.000114155;0;0.087731958;0.197907891;0.245449154;0
1825;0.000100461;0.000104684;5.87E-06;0.000114155;0;0.055498392;0.170682393;0.245181926;0
1826;7.94E-05;0.000127947;2.35E-06;0.000114155;0;0.035703468;0.198279978;0.244914698;0
1827;6.46E-05;0.000149548;1.17E-06;0.000114155;0;0.040946183;0.217997051;0.24464747;0
1828;6.22E-05;0.000161179;1.41E-05;0.000114155;0;0.049694435;0.215473182;0.244380241;0
1829;6.66E-05;0.000172811;3.76E-05;0.000114155;0;0.057912624;0.227306234;0.244113013;0
1830;8.37E-05;0.000181119;9.40E-05;0.000114155;0;0.085437992;0.213672423;0.243845785;0
1831;0.000128055;0.000182781;0.0001821;0.000114155;8.57E-07;0.142796055;0.295566554;0.243578557;0
1832;0.000154573;0.000169488;0.000158603;0.000114155;0.029052979;0.165940615;0.378117102;0.243311328;0.030555719
1833;0.00017056;0.000149548;0.000146855;0.000114155;0.097744935;0.132308398;0.379977534;0.2430441;0.061905126
1834;0.000185049;0.000129608;0.000164478;0.000114155;0.185601774;0.070696475;0.435888795;0.242776872;0.091626192
1835;0.000183742;0.000106345;0.000187974;0.000114155;0.272492352;0.045790238;0.463967284;0.242509644;0.135841885
1836;0.000191237;8.81E-05;0.000206772;0.000114155;0.336095793;0.058672083;0.384797108;0.242242415;0.154925769
1837;0.00018036;7.48E-05;0.000187974;0.000114155;0.389842003;0.086014824;0.394776748;0.241975187;0.206270832
1838;0.000182935;6.65E-05;0.000190324;0.000114155;0.405778873;0.112350892;0.433930076;0.241707959;0.148054454
1839;0.000180668;6.15E-05;0.000213821;0.000114155;0.364652352;0.128041176;0.459354816;0.241440731;0.173796296
1840;0.000181975;6.31E-05;0.00022322;0.000114155;0.264867724;0.159014174;0.499919264;0.241173502;0.146587099
1841;0.000169945;6.98E-05;0.00022322;0.000114155;0.151406265;0.182597482;0.593446363;0.240906274;0.141199101
1842;0.000172597;8.47E-05;0.000164478;0.000114155;0.053293517;0.224122725;0.610892306;0.240639046;0.122575089
1843;0.00018282;0.00010136;0.000117484;0.000114155;0.004624676;0.223590436;0.594710053;0.240371817;0
1844;0.000191698;0.000117977;8.81E-05;0.000114155;0;0.234891003;0.653268043;0.240104589;0
1845;0.000172866;0.000136255;5.87E-05;0.000114155;0;0.232447818;0.671282645;0.239837361;0
1846;0.000145311;0.000154533;3.76E-05;0.000114155;0;0.207621758;0.542372227;0.239570133;0
1847;0.00014973;0.000171149;2.35E-05;0.000114155;0;0.189704323;0.509175793;0.239302904;0
1848;0.000138085;0.000189427;9.40E-06;0.000114155;0;0.172965052;0.461482028;0.239035676;0
1849;0.000108339;0.000201059;5.87E-06;0.000114155;0;0.1498294;0.357547037;0.238768448;0
1850;8.43E-05;0.00021269;2.35E-06;0.000114155;0;0.139595638;0.350856501;0.23850122;0
1851;7.01E-05;0.000224322;1.17E-06;0.000114155;0;0.114945524;0.374382196;0.238233991;0
1852;6.61E-05;0.000230968;1.41E-05;0.000114155;0;0.102259668;0.394892586;0.237966763;0
1853;7.11E-05;0.000235953;3.76E-05;0.000114155;0;0.116671566;0.440954086;0.237699535;0
1854;9.07E-05;0.000240938;9.40E-05;0.000114155;0;0.124537866;0.477365908;0.237432307;0
1855;0.000129515;0.000240938;0.0001821;0.000114155;0;0.115631487;0.487405223;0.237165078;0
1856;0.000153266;0.000216014;0.000158603;0.000114155;0.001376943;0.102776367;0.510962511;0.23689785;0.005381157
1857;0.000159992;0.000179457;0.000146855;0.000114155;0.010861215;0.080823333;0.45463353;0.236640166;0.028450616
1858;0.000168562;0.000144563;0.000164478;0.000114155;0.02981347;0.05109754;0.363282786;0.236363394;0.052433574
1859;0.00016787;0.000109668;0.000187974;0.000114155;0.049729413;0.03583487;0.352973182;0.236105709;0.076716053
1860;0.000170522;7.98E-05;0.000206772;0.000114155;0.073816481;0.035367168;0.25941449;0.235828937;0.100709772
1861;0.000165948;5.65E-05;0.000187974;0.000114155;0.095511475;0.031157852;0.263960264;0.235571253;0.132747592
1862;0.000163604;3.99E-05;0.000190324;0.000114155;0.110636412;0.036883858;0.310727324;0.235294481;0.14841979
1863;0.000157032;3.32E-05;0.000213821;0.000114155;0.10703544;0.028701303;0.286317046;0.235036796;0.157883079
1864;0.000154304;3.32E-05;0.00022322;0.000114155;0.08517926;0.018723664;0.299329542;0.234769568;0.148117269
1865;0.0001485;4.49E-05;0.00022322;0.000114155;0.049478202;0.021572191;0.294309885;0.23450234;0.113307224
1866;0.00015169;6.65E-05;0.000164478;0.000114155;0.017123476;0.042716769;0.301232098;0.234235111;0.064778433
1867;0.000159146;9.14E-05;0.000117484;0.000114155;0.001639299;0.074576173;0.277221988;0.233967883;0
1868;0.000178093;0.000106345;8.81E-05;0.000114155;0;0.092233031;0.25336984;0.233700655;0
1869;0.000160606;0.000122962;5.87E-05;0.000114155;0;0.064213236;0.279040298;0.233433427;0
1870;0.000139085;0.000137916;3.76E-05;0.000114155;0;0.051104222;0.338367032;0.233166198;0
1871;0.000138354;0.000152871;2.35E-05;0.000114155;0;0.040338171;0.395162876;0.23289897;0
1872;0.000126172;0.000167826;9.40E-06;0.000114155;0;0.036645553;0.396110643;0.232631742;0
1873;9.89E-05;0.000179457;5.87E-06;0.000114155;0;0.036547559;0.331374614;0.232727181;0
1874;7.66E-05;0.000192751;2.35E-06;0.000114155;0;0.038302554;0.265192362;0.233433427;0
1875;6.30E-05;0.000206044;1.17E-06;0.000114155;0;0.038828162;0.308947627;0.234130129;0
1876;6.27E-05;0.00021269;1.41E-05;0.000114155;0;0.031075447;0.384930497;0.234836375;0
1877;6.76E-05;0.000219337;3.76E-05;0.000114155;0;0.026180168;0.383410559;0.235542621;0
1878;8.61E-05;0.000224322;9.40E-05;0.000114155;0;0.040819235;0.294162454;0.236248867;0
1879;0.00012548;0.000224322;0.0001821;0.000114155;1.71E-06;0.052142074;0.209017832;0.236945569;0
1880;0.000148616;0.00021269;0.000158603;0.000114155;0.006270834;0.049703343;0.174659506;0.237651816;0
1881;0.000156456;0.000199397;0.000146855;0.000114155;0.036753056;0.045306946;0.146724937;0.238358062;0.001400116
1882;0.000162605;0.000182781;0.000164478;0.000114155;0.089076882;0.033694577;0.112236731;0.239064308;0.009162194
1883;0.000163297;0.000166164;0.000187974;0.000114155;0.047200159;0.025097772;0.125786296;0.239770554;0.005310018
1884;0.000165218;0.000152871;0.000206772;0.000114155;0.147964765;0.009389671;0.097914912;0.240467256;0.016131497
1885;0.00015684;0.000142901;0.000187974;0.000114155;0.180548411;0.01074378;0.055286436;0.241173502;0.020708061
1886;0.000153727;0.000134593;0.000190324;0.000114155;0.169695769;0.012585634;0.051383038;0.241879748;0.021061532
1887;0.000149692;0.00013127;0.000213821;0.000114155;0.149339136;0.015051091;0.026562061;0.242585994;0.028499835
1888;0.00014458;0.000129608;0.00022322;0.000114155;0.124197498;0.018088926;0.010779978;0.243292241;0.031049375
1889;0.000140199;0.000134593;0.00022322;0.000114155;0.083556251;0.027420691;0.009639146;0.243988943;0.021956387
1890;0.000141852;0.000144563;0.000164478;0.000114155;0.039927912;0.035721285;0.006079753;0.244695189;0.012181397
1891;0.000146195;0.000156194;0.000117484;0.000114155;0.004497785;0.03577251;0.006079753;0.245401435;0
1892;0.0001686;0.000171149;8.81E-05;0.000114155;0;0.025249218;0.006079753;0.246098137;0
1893;0.000153919;0.000184442;5.87E-05;0.000114155;0;0.024218047;0.006079753;0.246804383;0
1894;0.000130899;0.000197736;3.76E-05;0.000114155;0;0.023852794;0.00687658;0.24751063;0
1895;0.000130015;0.000211029;2.35E-05;0.000114155;0;0.013659121;0.016403398;0.248216876;0
1896;0.000120637;0.000224322;9.40E-06;0.000114155;0;0.013039973;0.041687728;0.248913578;0
1897;9.16E-05;0.000235953;5.87E-06;0.000114155;0;0.011699228;0.151291772;0.249619824;0
1898;7.09E-05;0.000247585;2.35E-06;0.000114155;0;0.017418553;0.2554795;0.25032607;0
1899;5.66E-05;0.000259216;1.17E-06;0.000114155;0;0.044309182;0.182540017;0.251032316;0
1900;5.24E-05;0.000264201;1.41E-05;0.000114155;0;0.097045906;0.209116119;0.251738562;0
1901;5.78E-05;0.000270848;3.76E-05;0.000114155;0;0.090239731;0.291887812;0.252435265;0
1902;7.59E-05;0.000275833;9.40E-05;0.000114155;0;0.08858273;0.382090705;0.253141511;0
1903;0.000117332;0.000275833;0.0001821;0.000114155;2.92E-05;0.122014503;0.439785173;0.253847757;0
1904;0.000144696;0.000249246;0.000158603;0.000114155;0.0215038;0.136243775;0.553573434;0.254554003;0.074697411
1905;0.000162797;0.000216014;0.000146855;0.000114155;0.104320994;0.165713446;0.620675372;0.255260249;0.210045409
1906;0.000177478;0.000179457;0.000164478;0.000114155;0.171926657;0.210176301;0.711078349;0.255947407;0.291591518
1907;0.000182128;0.000149548;0.000187974;0.000114155;0.188249345;0.26406669;0.853387391;0.256653653;0.232800234
1908;0.000192005;0.000122962;0.000206772;0.000114155;0.218167414;0.297667727;0.843351587;0.257369443;0.259314903
1909;0.000181167;0.00010136;0.000187974;0.000114155;0.251645301;0.411056472;0.80912314;0.25807569;0.278385599
1910;0.000173366;8.31E-05;0.000190324;0.000114155;0.232476988;0.513928606;0.879728307;0.258781936;0.30955492
1911;0.000166794;7.64E-05;0.000213821;0.000114155;0.23305743;0.556264532;0.892014181;0.259469094;0.319636
1912;0.000153919;7.64E-05;0.00022322;0.000114155;0.185700372;0.508503265;0.887398203;0.26017534;0.295203037
1913;0.000141583;8.97E-05;0.00022322;0.000114155;0.140963448;0.465031492;0.864904521;0.260881586;0.236737657
1914;0.000138969;0.00011133;0.000164478;0.000114155;0.065662853;0.41184711;0.885779978;0.261597376;0.170313025
1915;0.000142044;0.000137916;0.000117484;0.000114155;0.009386532;0.393544378;0.875905644;0.262303622;0
1916;0.000156341;0.00014124;8.81E-05;0.000114155;0;0.361110369;0.890055462;0.262990781;0
1917;0.00014362;0.000146225;5.87E-05;0.000114155;0;0.324052792;0.9067467;0.263697027;0
1918;0.000123443;0.000149548;3.76E-05;0.000114155;0;0.3376206;0.918758776;0.264403273;0
1919;0.000125903;0.000154533;2.35E-05;0.000114155;0;0.390597857;0.874768324;0.265119063;0
1920;0.000122059;0.000157856;9.40E-06;0.000114155;0;0.392865097;0.842382758;0.265825309;0
1921;9.48E-05;0.000157856;5.87E-06;0.000114155;0;0.357789686;0.78890761;0.266512467;0
1922;7.19E-05;0.000156194;2.35E-06;0.000114155;0;0.326377939;0.68118155;0.267218713;0
1923;5.65E-05;0.000154533;1.17E-06;0.000114155;0;0.291841498;0.585200786;0.26792496;0
1924;5.05E-05;0.000152871;1.41E-05;0.000114155;0;0.274834968;0.458098147;0.26864075;0
1925;4.76E-05;0.000152871;3.76E-05;0.000114155;0;0.25313583;0.347964055;0.269346996;0
1926;4.92E-05;0.000152871;9.40E-05;0.000114155;0;0.26435622;0.51867804;0.270034154;0
1927;5.48E-05;0.00015121;0.0001821;0.000114155;1.71E-05;0.299761249;0.543562202;0.2707404;0
1928;6.08E-05;0.000144563;0.000158603;0.000114155;0.00563209;0.303447185;0.477909997;0.271446646;0
1929;8.33E-05;0.000137916;0.000146855;0.000114155;0.030436781;0.315712109;0.391410418;0.272152892;0
1930;0.000109569;0.000129608;0.000164478;0.000114155;0.084122975;0.295703379;0.250259758;0.272868682;0
1931;0.000125518;0.000124623;0.000187974;0.000114155;0.145902781;0.259013283;0.144815361;0.273546297;0
1932;0.000134434;0.000117977;0.000206772;0.000114155;0.190698005;0.242757303;0.17036296;0.274262087;0
1933;0.000128055;0.00011133;0.000187974;0.000114155;0.229610786;0.239786283;0.148181691;0.274968333;0
1934;0.000117947;0.000116315;0.000190324;0.000114155;0.264049789;0.236487871;0.121707386;0.275674579;0
1935;0.000118447;0.000108007;0.000213821;0.000114155;0.370107823;0.199695326;0.085411401;0.276361737;0
1936;0.000105995;0.000106345;0.00022322;0.000114155;0.417657791;0.168715646;0.044983853;0.277067984;0
1937;0.000101268;0.000108007;0.00022322;0.000114155;0.284967145;0.133310616;0.041133109;0.277783774;0
1938;9.86E-05;0.000109668;0.000164478;0.000114155;0.124767652;0.114108115;0.035488627;0.27849002;0
1939;0.000108916;0.000114653;0.000117484;0.000114155;0.019416951;0.073246564;0.041645605;0.279196266;0
1940;0.000130092;0.000119638;8.81E-05;0.000114155;0;0.08167856;0.038668913;0.279883424;0
1941;0.000117563;0.000126285;5.87E-05;0.000114155;0;0.093956847;0.014844847;0.28058967;0
1942;0.000102075;0.000132931;3.76E-05;0.000114155;0;0.106419987;0.009744454;0.28130546;0
1943;0.000101152;0.000137916;2.35E-05;0.000114155;0;0.113270706;0.009744454;0.282011706;0
1944;0.000102459;0.000144563;9.40E-06;0.000114155;0;0.094939021;0.009744454;0.282717952;0
1945;7.92E-05;0.000167826;5.87E-06;0.000114155;0;0.085972508;0.009744454;0.283405111;0
1946;5.83E-05;0.000192751;2.35E-06;0.000114155;0;0.066821231;0.018084808;0.284111357;0
1947;4.43E-05;0.000217675;1.17E-06;0.000114155;0;0.054687709;0.033126229;0.284817603;0
1948;3.59E-05;0.000230968;1.41E-05;0.000114155;0;0.054146511;0.035790508;0.285533393;0
1949;3.34E-05;0.000244262;3.76E-05;0.000114155;0;0.048890433;0.045584106;0.286239639;0
1950;3.73E-05;0.000254231;9.40E-05;0.000114155;0;0.055560752;0.070022466;0.286926797;0
1951;3.83E-05;0.000254231;0.0001821;0.000114155;0.001017703;0.05542935;0.085966021;0.287633044;0
1952;4.01E-05;0.000227645;0.000158603;0.000114155;0.063246773;0.057565189;0.121682814;0.28833929;0.239312114
1953;5.76E-05;0.000196074;0.000146855;0.000114155;0.232759922;0.048295784;0.11769517;0.28905508;0.549123408
1954;8.46E-05;0.000161179;0.000164478;0.000114155;0.41165703;0.018634578;0.064981747;0.289761326;0.771593049
1955;9.45E-05;0.00013127;0.000187974;0.000114155;0.547118709;0.003830701;0.03132196;0.290448484;0.732563156
1956;0.000108531;0.000103022;0.000206772;0.000114155;0.615519157;0.00151669;0.01559604;0.29115473;0.851341962
1957;0.000110684;8.47E-05;0.000187974;0.000114155;0.613477749;0.002249423;0.037854535;0.291860976;0.772172514
1958;9.26E-05;7.31E-05;0.000190324;0.000114155;0.527864658;0.003169237;0.079816063;0.292576766;0.634623802
1959;8.01E-05;6.81E-05;0.000213821;0.000114155;0.436780663;0.003808429;0.135081438;0.293283012;0.602297546
1960;7.87E-05;6.98E-05;0.00022322;0.000114155;0.320276383;0.008329547;0.14774993;0.293960627;0.521300921
1961;7.71E-05;8.31E-05;0.00022322;0.000114155;0.217287748;0.016006539;0.197146167;0.294676417;0.458521493
1962;8.52E-05;0.000104684;0.000164478;0.000114155;0.109404365;0.022382874;0.201393569;0.295382663;0.215979307
1963;9.90E-05;0.00013127;0.000117484;0.000114155;0.01981563;0.032852714;0.188742628;0.296088909;0
1964;0.000128477;0.00014124;8.81E-05;0.000114155;1.71E-06;0.042741267;0.200270289;0.296804699;0
1965;0.000122597;0.000152871;5.87E-05;0.000114155;0;0.036084311;0.288075681;0.297482314;0
1966;0.000103689;0.000162841;3.76E-05;0.000114155;0;0.044338135;0.21405153;0.298198104;0
1967;0.000101883;0.000172811;2.35E-05;0.000114155;0;0.042819218;0.169752176;0.29890435;0
1968;9.89E-05;0.000182781;9.40E-06;0.000114155;0;0.044407177;0.109193345;0.299610596;0
1969;7.46E-05;0.000182781;5.87E-06;0.000114155;0;0.046275757;0.062478939;0.300297754;0
1970;5.76E-05;0.000182781;2.35E-06;0.000114155;0;0.032460735;0.043565712;0.301004;0
1971;4.92E-05;0.000181119;1.17E-06;0.000114155;0;0.028407319;0.038774221;0.30171979;0
1972;4.27E-05;0.000181119;1.41E-05;0.000114155;0;0.030200176;0.042589862;0.302426036;0
1973;5.02E-05;0.000181119;3.76E-05;0.000114155;0;0.036344888;0.030040719;0.303132283;0
1974;7.31E-05;0.000181119;9.40E-05;0.000114155;0;0.042879351;0.051003931;0.303819441;0
1975;0.000117678;0.000177796;0.0001821;0.000114155;0.001201181;0.041747958;0.018906206;0.304525687;0
1976;0.000142544;0.000167826;0.000158603;0.000114155;0.058727554;0.051598649;0.024810447;0.305231933;0
1977;0.000155726;0.000156194;0.000146855;0.000114155;0.183387176;0.036119945;0.053187307;0.305947723;0
1978;0.000169061;0.000144563;0.000164478;0.000114155;0.332593419;0.015619015;0.052141252;0.306653969;0
1979;0.00017056;0.000132931;0.000187974;0.000114155;0.455198774;0.025385075;0.032311851;0.307341128;0
1980;0.000176556;0.000119638;0.000206772;0.000114155;0.496977756;0.031093264;0.048297529;0.308047374;0.002940697
1981;0.000168831;0.00011133;0.000187974;0.000114155;0.476032964;0.039594302;0.030395254;0.30875362;0.005378904
1982;0.000162451;0.000104684;0.000190324;0.000114155;0.363226539;0.028001978;0.006764252;0.30946941;0
1983;0.000158608;0.000103022;0.000213821;0.000114155;0.298458784;0.014812786;0.002415052;0.310175656;0
1984;0.000156686;0.00010136;0.00022322;0.000114155;0.206080154;0.010429751;0.031374614;0.310862814;0
1985;0.000145234;0.000104684;0.00022322;0.000114155;0.082026695;0.008737116;0.155381213;0.31156906;0
1986;0.000151344;0.00011133;0.000164478;0.000114155;0.030674273;0.01125157;0.26741435;0.312275306;0
1987;0.000155879;0.000119638;0.000117484;0.000114155;0.004399187;0.026182395;0.299634934;0.312991096;0
1988;0.00017644;0.000129608;8.81E-05;0.000114155;0;0.040992953;0.245341898;0.313697343;0
1989;0.00016322;0.00014124;5.87E-05;0.000114155;0;0.056090814;0.249613873;0.314384501;0
1990;0.000137893;0.000156194;3.76E-05;0.000114155;0;0.085012606;0.220794721;0.315090747;0
1991;0.000140545;0.000161179;2.35E-05;0.000114155;0;0.087306572;0.217203735;0.315796993;0
1992;0.000129131;0.000171149;9.40E-06;0.000114155;0;0.090847743;0.172012777;0.316503239;0
1993;0.000103151;0.000187766;5.87E-06;0.000114155;0;0.050623157;0.250129879;0.317219029;0
1994;8.34E-05;0.000206044;2.35E-06;0.000114155;0;0.043549723;0.293639427;0.317896644;0
