,Electricity (%_elec),Space Heating (%_sh),Passanger mobility (%_pass),Freight mobility (%_freight),PV,Wind_onshore,Wind_offshore,Hydro_river,Solar
4904,7.35e-05,0.0,0.000159,0.000114,0.151,0.00779,0.00621,0.672,0.0194
4905,9.4e-05,0.0,0.000147,0.000114,0.215,0.00184,0.00581,0.672,0.0238
4906,0.000113,0.0,0.000164,0.000114,0.288,0.000764,0.00608,0.671,0.0284
4907,0.000123,0.0,0.000188,0.000114,0.386,0.001,0.00674,0.671,0.0268
4908,0.000129,0.0,0.000207,0.000114,0.54,0.00471,0.00721,0.671,0.0455
4909,0.000128,0.0,0.000188,0.000114,0.535,0.013,0.0156,0.67,0.0457
4910,0.000128,0.0,0.00019,0.000114,0.458,0.0319,0.0436,0.67,0.039
4911,0.000122,0.0,0.000214,0.000114,0.369,0.0278,0.0681,0.67,0.033
4912,0.00012,0.0,0.000223,0.000114,0.357,0.0598,0.132,0.669,0.036
4913,0.000116,0.0,0.000223,0.000114,0.253,0.044,0.243,0.669,0.0234
4914,0.000115,0.0,0.000164,0.000114,0.124,0.0516,0.366,0.669,0.00564
4915,0.000105,0.0,0.000117,0.000114,0.0538,0.121,0.465,0.668,0.0
4916,9.47e-05,0.0,8.81e-05,0.000114,0.0114,0.194,0.413,0.668,0.0
4917,8.37e-05,0.0,5.87e-05,0.000114,0.000679,0.209,0.207,0.668,0.0
4918,7.99e-05,0.0,3.76e-05,0.000114,0.0,0.196,0.208,0.667,0.0
4919,9.55e-05,0.0,2.35e-05,0.000114,0.0,0.238,0.134,0.667,0.0
4920,8e-05,0.0,9.4e-06,0.000114,0.0,0.271,0.0606,0.667,0.0
4921,5.8e-05,0.0,5.87e-06,0.000114,0.0,0.358,0.0754,0.666,0.0
4922,4.37e-05,9.97e-06,2.35e-06,0.000114,0.0,0.363,0.061,0.666,0.0
4923,3.14e-05,1.66e-05,1.17e-06,0.000114,0.0,0.395,0.0523,0.666,0.0
4924,2.83e-05,2.99e-05,1.41e-05,0.000114,0.0,0.426,0.329,0.665,0.0
4925,2.99e-05,2.33e-05,3.76e-05,0.000114,0.0,0.423,0.306,0.665,0.0
4926,3.56e-05,1.83e-05,9.4e-05,0.000114,0.00946,0.326,0.617,0.665,0.0
4927,5.04e-05,1.16e-05,0.000182,0.000114,0.0285,0.346,0.879,0.664,0.0
4928,7.14e-05,1.66e-06,0.000159,0.000114,0.0648,0.493,0.926,0.664,0.0
4929,9.25e-05,0.0,0.000147,0.000114,0.0739,0.676,0.935,0.664,0.002
4930,0.00011,0.0,0.000164,0.000114,0.0887,0.673,0.937,0.663,0.00463
4931,0.000121,0.0,0.000188,0.000114,0.13,0.679,0.936,0.663,0.00628
4932,0.000126,0.0,0.000207,0.000114,0.161,0.702,0.933,0.662,0.00915
4933,0.00012,0.0,0.000188,0.000114,0.156,0.71,0.94,0.662,0.00794
4934,0.000111,0.0,0.00019,0.000114,0.168,0.716,0.931,0.662,0.00962
4935,0.000103,0.0,0.000214,0.000114,0.188,0.65,0.918,0.661,0.0101
4936,9.75e-05,0.0,0.000223,0.000114,0.213,0.605,0.875,0.661,0.0111
4937,0.000107,0.0,0.000223,0.000114,0.251,0.469,0.684,0.661,0.0124
4938,0.0001,0.0,0.000164,0.000114,0.205,0.364,0.476,0.66,0.00295
4939,9.39e-05,0.0,0.000117,0.000114,0.125,0.285,0.306,0.66,0.0
4940,8.12e-05,0.0,8.81e-05,0.000114,0.045,0.176,0.154,0.66,0.0
4941,7.33e-05,0.0,5.87e-05,0.000114,0.00405,0.133,0.0465,0.659,0.0
4942,7.06e-05,0.0,3.76e-05,0.000114,0.0,0.136,0.00695,0.659,0.0
4943,8.44e-05,8.31e-06,2.35e-05,0.000114,0.0,0.143,0.0066,0.659,0.0
4944,6.95e-05,2.33e-05,9.4e-06,0.000114,0.0,0.133,0.00478,0.658,0.0
4945,4.84e-05,3.82e-05,5.87e-06,0.000114,0.0,0.12,0.00601,0.658,0.0
4946,3.43e-05,4.32e-05,2.35e-06,0.000114,0.0,0.101,0.0818,0.658,0.0
4947,2.28e-05,4.82e-05,1.17e-06,0.000114,0.0,0.089,0.168,0.657,0.0
4948,1.81e-05,6.65e-05,1.41e-05,0.000114,0.0,0.0686,0.161,0.657,0.0
4949,1.44e-05,5.48e-05,3.76e-05,0.000114,0.0,0.0894,0.209,0.657,0.0
4950,1.25e-05,4.82e-05,9.4e-05,0.000114,0.0171,0.117,0.158,0.656,0.0
4951,1.33e-05,4.32e-05,0.000182,0.000114,0.1,0.128,0.185,0.656,0.0
4952,2.68e-05,3.99e-05,0.000159,0.000114,0.249,0.106,0.306,0.656,0.0
4953,4.6e-05,3.16e-05,0.000147,0.000114,0.404,0.115,0.347,0.655,0.0
4954,6.89e-05,2.33e-05,0.000164,0.000114,0.556,0.211,0.379,0.655,0.0143
4955,8.05e-05,1.5e-05,0.000188,0.000114,0.58,0.264,0.34,0.654,0.0154
4956,8.21e-05,1.16e-05,0.000207,0.000114,0.507,0.282,0.324,0.654,0.00279
4957,7.79e-05,4.98e-06,0.000188,0.000114,0.348,0.223,0.551,0.654,0.0121
4958,7.65e-05,0.0,0.00019,0.000114,0.232,0.183,0.621,0.653,0.0102
4959,7.41e-05,0.0,0.000214,0.000114,0.149,0.256,0.456,0.653,0.00476
4960,7.01e-05,0.0,0.000223,0.000114,0.087,0.254,0.533,0.653,0.0
4961,7.08e-05,1.66e-06,0.000223,0.000114,0.071,0.226,0.77,0.652,0.0
4962,7.44e-05,3.32e-06,0.000164,0.000114,0.0632,0.254,0.898,0.652,0.0
4963,7.38e-05,6.65e-06,0.000117,0.000114,0.0395,0.324,0.907,0.652,0.0
4964,6.58e-05,1.16e-05,8.81e-05,0.000114,0.00931,0.452,0.904,0.651,0.0
4965,5.59e-05,1.66e-05,5.87e-05,0.000114,0.000241,0.581,0.907,0.651,0.0
4966,5.36e-05,3.16e-05,3.76e-05,0.000114,0.0,0.589,0.9,0.651,0.0
4967,6.24e-05,4.65e-05,2.35e-05,0.000114,0.0,0.5,0.9,0.65,0.0
4968,5.13e-05,6.15e-05,9.4e-06,0.000114,0.0,0.412,0.887,0.65,0.0
4969,3.32e-05,7.48e-05,5.87e-06,0.000114,0.0,0.408,0.894,0.65,0.0
4970,2.15e-05,8.81e-05,2.35e-06,0.000114,0.0,0.388,0.906,0.649,0.0
4971,1.25e-05,9.64e-05,1.17e-06,0.000114,0.0,0.393,0.907,0.649,0.0
4972,6.65e-06,0.000101,1.41e-05,0.000114,0.0,0.412,0.9,0.649,0.0
4973,2.96e-06,0.000103,3.76e-05,0.000114,0.0,0.461,0.895,0.648,0.0
4974,4.23e-06,8.81e-05,9.4e-05,0.000114,0.0058,0.531,0.901,0.648,0.0272
4975,0.0,6.31e-05,0.000182,0.000114,0.0363,0.619,0.911,0.648,0.103
4976,1.08e-05,3.49e-05,0.000159,0.000114,0.0794,0.661,0.922,0.647,0.16
4977,2.54e-05,3.32e-06,0.000147,0.000114,0.116,0.685,0.926,0.647,0.18
4978,4.45e-05,0.0,0.000164,0.000114,0.15,0.691,0.926,0.647,0.194
4979,5.42e-05,0.0,0.000188,0.000114,0.199,0.694,0.916,0.646,0.226
4980,6.29e-05,0.0,0.000207,0.000114,0.28,0.673,0.902,0.646,0.293
4981,6.51e-05,0.0,0.000188,0.000114,0.343,0.667,0.909,0.645,0.344
4982,6.02e-05,0.0,0.00019,0.000114,0.332,0.663,0.928,0.645,0.336
4983,5.25e-05,0.0,0.000214,0.000114,0.311,0.653,0.927,0.645,0.341
4984,5.12e-05,0.0,0.000223,0.000114,0.3,0.696,0.926,0.644,0.368
4985,4.11e-05,0.0,0.000223,0.000114,0.311,0.693,0.926,0.644,0.458
4986,4.73e-05,0.0,0.000164,0.000114,0.224,0.724,0.928,0.644,0.411
4987,5.68e-05,0.0,0.000117,0.000114,0.115,0.718,0.919,0.643,0.287
4988,6.21e-05,0.0,8.81e-05,0.000114,0.0356,0.711,0.913,0.643,0.151
4989,5.91e-05,0.0,5.87e-05,0.000114,0.00253,0.695,0.916,0.643,0.0
4990,5.99e-05,0.0,3.76e-05,0.000114,0.0,0.675,0.916,0.642,0.0
4991,6.54e-05,0.0,2.35e-05,0.000114,0.0,0.608,0.913,0.642,0.0
4992,5.22e-05,0.0,9.4e-06,0.000114,0.0,0.591,0.919,0.642,0.0
4993,3.29e-05,1.66e-06,5.87e-06,0.000114,0.0,0.624,0.901,0.641,0.0
4994,2.25e-05,6.65e-06,2.35e-06,0.000114,0.0,0.587,0.902,0.641,0.0
4995,1.38e-05,8.31e-06,1.17e-06,0.000114,0.0,0.529,0.91,0.641,0.0
4996,1.08e-05,9.97e-06,1.41e-05,0.000114,0.0,0.55,0.894,0.64,0.0
4997,1.36e-05,1.16e-05,3.76e-05,0.000114,0.0,0.561,0.898,0.64,0.0
4998,2.43e-05,1.66e-06,9.4e-05,0.000114,0.00626,0.576,0.898,0.64,0.00181
4999,4.09e-05,0.0,0.000182,0.000114,0.0448,0.555,0.906,0.639,0.0
5000,6.37e-05,0.0,0.000159,0.000114,0.116,0.601,0.906,0.639,0.0076
5001,8.65e-05,0.0,0.000147,0.000114,0.212,0.572,0.891,0.639,0.0151
5002,0.000103,0.0,0.000164,0.000114,0.314,0.619,0.907,0.638,0.00981
5003,0.000113,0.0,0.000188,0.000114,0.34,0.656,0.854,0.638,0.0212
5004,0.000124,0.0,0.000207,0.000114,0.346,0.663,0.83,0.638,0.028
5005,0.000123,0.0,0.000188,0.000114,0.352,0.608,0.859,0.637,0.0309
5006,0.000118,0.0,0.00019,0.000114,0.349,0.61,0.875,0.637,0.0617
5007,0.000111,0.0,0.000214,0.000114,0.304,0.594,0.863,0.636,0.0593
5008,0.000106,0.0,0.000223,0.000114,0.272,0.553,0.873,0.636,0.093
5009,0.000102,0.0,0.000223,0.000114,0.226,0.565,0.902,0.636,0.108
5010,0.000111,0.0,0.000164,0.000114,0.21,0.518,0.924,0.635,0.291
5011,0.000106,0.0,0.000117,0.000114,0.146,0.517,0.918,0.635,0.403
5012,8.89e-05,0.0,8.81e-05,0.000114,0.0454,0.426,0.91,0.635,0.209
5013,7.71e-05,0.0,5.87e-05,0.000114,0.00268,0.386,0.722,0.634,0.0
5014,7.31e-05,0.0,3.76e-05,0.000114,0.0,0.406,0.316,0.634,0.0
5015,8.67e-05,0.0,2.35e-05,0.000114,0.0,0.408,0.22,0.634,0.0
5016,7.15e-05,0.0,9.4e-06,0.000114,0.0,0.379,0.484,0.633,0.0
5017,4.88e-05,0.0,5.87e-06,0.000114,0.0,0.359,0.435,0.633,0.0
5018,3.52e-05,0.0,2.35e-06,0.000114,0.0,0.357,0.428,0.633,0.0
5019,2.45e-05,0.0,1.17e-06,0.000114,0.0,0.341,0.418,0.632,0.0
5020,2.17e-05,0.0,1.41e-05,0.000114,0.0,0.304,0.463,0.632,0.0
5021,2.21e-05,0.0,3.76e-05,0.000114,0.0,0.272,0.393,0.632,0.0
5022,3.05e-05,0.0,9.4e-05,0.000114,0.0104,0.257,0.438,0.631,0.0265
5023,4.58e-05,0.0,0.000182,0.000114,0.0753,0.228,0.554,0.631,0.173
5024,6.96e-05,0.0,0.000159,0.000114,0.224,0.211,0.678,0.631,0.222
5025,9.39e-05,0.0,0.000147,0.000114,0.386,0.21,0.592,0.63,0.371
5026,0.000111,0.0,0.000164,0.000114,0.492,0.302,0.601,0.63,0.335
5027,0.000121,0.0,0.000188,0.000114,0.516,0.358,0.652,0.63,0.202
5028,0.000134,0.0,0.000207,0.000114,0.548,0.419,0.663,0.629,0.204
5029,0.000139,0.0,0.000188,0.000114,0.547,0.462,0.7,0.629,0.24
5030,0.000133,0.0,0.00019,0.000114,0.56,0.468,0.694,0.628,0.158
5031,0.000122,0.0,0.000214,0.000114,0.526,0.476,0.71,0.628,0.0668
5032,0.000115,0.0,0.000223,0.000114,0.479,0.481,0.616,0.628,0.0337
5033,0.000119,0.0,0.000223,0.000114,0.359,0.429,0.528,0.627,0.0
5034,0.000123,0.0,0.000164,0.000114,0.23,0.339,0.399,0.627,0.0
5035,0.000115,0.0,0.000117,0.000114,0.119,0.283,0.29,0.627,0.0
5036,0.0001,0.0,8.81e-05,0.000114,0.0362,0.176,0.167,0.626,0.0
5037,8.48e-05,0.0,5.87e-05,0.000114,0.00169,0.118,0.139,0.626,0.0
5038,7.87e-05,0.0,3.76e-05,0.000114,0.0,0.144,0.0453,0.626,0.0
5039,9.08e-05,0.0,2.35e-05,0.000114,0.0,0.18,0.0214,0.625,0.0
5040,7.32e-05,0.0,9.4e-06,0.000114,0.0,0.182,0.0932,0.625,0.0
5041,5.16e-05,0.0,5.87e-06,0.000114,0.0,0.185,0.0684,0.625,0.0
5042,3.7e-05,0.0,2.35e-06,0.000114,0.0,0.178,0.0302,0.625,0.0
5043,2.76e-05,1.66e-06,1.17e-06,0.000114,0.0,0.131,0.00247,0.625,0.0
5044,2.45e-05,9.97e-06,1.41e-05,0.000114,0.0,0.118,0.0189,0.625,0.0
5045,2.45e-05,9.97e-06,3.76e-05,0.000114,0.0,0.0965,0.0184,0.625,0.0
5046,3.14e-05,1.16e-05,9.4e-05,0.000114,0.00479,0.0767,0.0345,0.625,0.0
5047,4.69e-05,6.65e-06,0.000182,0.000114,0.042,0.0633,0.0253,0.626,0.0
5048,7.09e-05,1.66e-06,0.000159,0.000114,0.0936,0.0394,0.0509,0.626,0.0
5049,9.58e-05,0.0,0.000147,0.000114,0.158,0.0309,0.0537,0.626,0.0
5050,0.000109,0.0,0.000164,0.000114,0.254,0.0443,0.0857,0.626,0.00294
5051,0.000108,0.0,0.000188,0.000114,0.328,0.0798,0.135,0.627,0.00721
5052,0.000117,0.0,0.000207,0.000114,0.436,0.0832,0.138,0.627,0.00231
5053,0.000117,0.0,0.000188,0.000114,0.411,0.11,0.123,0.627,0.00218
5054,0.000114,0.0,0.00019,0.000114,0.393,0.144,0.1,0.627,0.0023
5055,0.000116,0.0,0.000214,0.000114,0.328,0.093,0.0551,0.627,0.00556
5056,0.000113,0.0,0.000223,0.000114,0.264,0.106,0.097,0.628,0.0
5057,0.000112,0.0,0.000223,0.000114,0.222,0.127,0.0687,0.628,0.0
5058,0.00011,0.0,0.000164,0.000114,0.177,0.054,0.0378,0.628,0.0
5059,0.000103,0.0,0.000117,0.000114,0.108,0.0339,0.0195,0.628,0.0
5060,8.64e-05,0.0,8.81e-05,0.000114,0.0337,0.0198,0.0099,0.629,0.0
5061,7.41e-05,3.32e-06,5.87e-05,0.000114,0.00213,0.0243,0.00851,0.629,0.0
5062,7.18e-05,0.0,3.76e-05,0.000114,0.0,0.0204,0.00442,0.629,0.0
5063,8.69e-05,8.31e-06,2.35e-05,0.000114,0.0,0.0153,0.00427,0.629,0.0
5064,7.01e-05,0.0,9.4e-06,0.000114,0.0,0.0136,0.00383,0.629,0.0
5065,4.82e-05,0.0,5.87e-06,0.000114,0.0,0.0148,0.00404,0.63,0.0
5066,3.42e-05,0.0,2.35e-06,0.000114,0.0,0.012,0.00413,0.63,0.0
5067,2.43e-05,0.0,1.17e-06,0.000114,0.0,0.0109,0.00413,0.63,0.0
5068,1.9e-05,0.0,1.41e-05,0.000114,0.0,0.00962,0.00413,0.63,0.0
5069,2e-05,0.0,3.76e-05,0.000114,0.0,0.013,0.00413,0.631,0.0
5070,2.76e-05,0.0,9.4e-05,0.000114,0.0124,0.0205,0.00413,0.631,0.0
5071,4.22e-05,0.0,0.000182,0.000114,0.0909,0.0385,0.00419,0.631,0.0
5072,6.43e-05,0.0,0.000159,0.000114,0.241,0.0235,0.00424,0.631,0.0
5073,8.61e-05,0.0,0.000147,0.000114,0.42,0.00859,0.0094,0.631,0.0
5074,0.000103,0.0,0.000164,0.000114,0.549,0.0229,0.0154,0.632,0.0
5075,0.000112,0.0,0.000188,0.000114,0.648,0.0238,0.028,0.632,0.0
5076,0.00012,0.0,0.000207,0.000114,0.687,0.0263,0.0257,0.632,0.0
5077,0.000117,0.0,0.000188,0.000114,0.689,0.036,0.0161,0.632,0.0
5078,0.000114,0.0,0.00019,0.000114,0.637,0.0411,0.00798,0.633,0.0
5079,0.000112,0.0,0.000214,0.000114,0.57,0.0366,0.00791,0.633,0.00687
5080,0.000111,0.0,0.000223,0.000114,0.477,0.0253,0.00912,0.633,0.0
5081,0.000109,0.0,0.000223,0.000114,0.394,0.0421,0.0307,0.633,0.0
5082,0.000108,0.0,0.000164,0.000114,0.278,0.0505,0.0501,0.633,0.0
5083,0.000102,0.0,0.000117,0.000114,0.141,0.0683,0.0695,0.634,0.0
5084,8.87e-05,0.0,8.81e-05,0.000114,0.0437,0.0874,0.0971,0.634,0.0
5085,7.82e-05,0.0,5.87e-05,0.000114,0.00253,0.118,0.13,0.634,0.0
5086,7.76e-05,0.0,3.76e-05,0.000114,0.0,0.163,0.151,0.634,0.0
5087,9.06e-05,0.0,2.35e-05,0.000114,0.0,0.219,0.125,0.635,0.0
5088,7.17e-05,0.0,9.4e-06,0.000114,0.0,0.222,0.12,0.635,0.0
5089,4.97e-05,0.0,5.87e-06,0.000114,0.0,0.202,0.075,0.75,0.0
5090,3.54e-05,0.0,2.35e-06,0.000114,0.0,0.181,0.0382,0.75,0.0
5091,2.52e-05,8.31e-06,1.17e-06,0.000114,0.0,0.125,0.0551,0.75,0.0
5092,2.31e-05,1.83e-05,1.41e-05,0.000114,0.0,0.0855,0.053,0.75,0.0
5093,2.07e-05,1.83e-05,3.76e-05,0.000114,0.0,0.0631,0.0342,0.75,0.0
5094,2.79e-05,1.83e-05,9.4e-05,0.000114,0.0134,0.0339,0.0188,0.749,0.0
5095,4.17e-05,1.66e-05,0.000182,0.000114,0.0948,0.018,0.0197,0.749,0.0
5096,6.73e-05,1.5e-05,0.000159,0.000114,0.239,0.00655,0.00874,0.749,0.0
5097,8.87e-05,1.33e-05,0.000147,0.000114,0.404,0.00195,0.00106,0.749,0.0
5098,0.000107,1.16e-05,0.000164,0.000114,0.55,0.00265,0.00247,0.749,0.0
5099,0.000115,0.0,0.000188,0.000114,0.657,0.00447,0.0044,0.748,0.073
5100,0.000122,0.0,0.000207,0.000114,0.71,0.00449,0.00178,0.748,0.0157
5101,0.00012,0.0,0.000188,0.000114,0.703,0.00573,0.0,0.748,0.0737
5102,0.000117,0.0,0.00019,0.000114,0.658,0.011,0.0,0.748,0.068
5103,0.000113,0.0,0.000214,0.000114,0.596,0.00979,0.000105,0.748,0.269
5104,0.000108,0.0,0.000223,0.000114,0.492,0.0155,0.000246,0.747,0.493
5105,0.000106,0.0,0.000223,0.000114,0.382,0.0252,0.000351,0.747,0.36
5106,0.000107,0.0,0.000164,0.000114,0.255,0.0423,0.00014,0.747,0.463
5107,9.89e-05,0.0,0.000117,0.000114,0.134,0.0473,0.0,0.747,0.414
5108,8.46e-05,0.0,8.81e-05,0.000114,0.0461,0.0449,0.00562,0.746,0.253
5109,7.48e-05,0.0,5.87e-05,0.000114,0.00146,0.0632,0.0305,0.746,0.0
5110,6.96e-05,0.0,3.76e-05,0.000114,0.0,0.0702,0.0471,0.746,0.0
5111,8.61e-05,0.0,2.35e-05,0.000114,0.0,0.0541,0.0815,0.746,0.0
5112,7.18e-05,1.16e-05,9.4e-06,0.000114,0.0,0.046,0.131,0.746,0.0
5113,4.88e-05,2.82e-05,5.87e-06,0.000114,0.0,0.0524,0.127,0.745,0.0
5114,3.37e-05,4.82e-05,2.35e-06,0.000114,0.0,0.058,0.109,0.745,0.0
5115,2.22e-05,5.65e-05,1.17e-06,0.000114,0.0,0.0267,0.0629,0.745,0.0
5116,1.61e-05,6.31e-05,1.41e-05,0.000114,0.0,0.012,0.0342,0.745,0.0
5117,1.46e-05,6.31e-05,3.76e-05,0.000114,0.0,0.00584,0.028,0.745,0.0
5118,1.47e-05,5.65e-05,9.4e-05,0.000114,0.0116,0.00467,0.0093,0.744,0.0237
5119,1.31e-05,3.32e-05,0.000182,0.000114,0.0916,0.00704,0.0116,0.744,0.209
5120,2.51e-05,1.33e-05,0.000159,0.000114,0.235,0.00445,0.0184,0.744,0.356
5121,4.41e-05,0.0,0.000147,0.000114,0.399,0.00147,0.0189,0.744,0.559
5122,6.54e-05,0.0,0.000164,0.000114,0.547,0.000559,0.0116,0.744,0.55
5123,8.19e-05,0.0,0.000188,0.000114,0.658,0.000951,0.00247,0.743,0.446
5124,8.98e-05,0.0,0.000207,0.000114,0.719,0.0014,0.00309,0.743,0.182
5125,9.25e-05,0.0,0.000188,0.000114,0.723,0.00151,0.00276,0.743,0.194
5126,8.27e-05,0.0,0.00019,0.000114,0.673,0.00302,0.00289,0.743,0.222
5127,7.68e-05,0.0,0.000214,0.000114,0.625,0.00218,0.00289,0.743,0.118
5128,6.83e-05,0.0,0.000223,0.000114,0.566,0.0039,0.00279,0.742,0.0
5129,6.92e-05,0.0,0.000223,0.000114,0.445,0.00922,0.00251,0.742,0.0
5130,7.38e-05,0.0,0.000164,0.000114,0.284,0.0198,0.0134,0.742,0.0
5131,7.39e-05,0.0,0.000117,0.000114,0.133,0.0306,0.0326,0.742,0.0
5132,6.52e-05,0.0,8.81e-05,0.000114,0.0379,0.0447,0.0857,0.741,0.0
5133,5.53e-05,9.97e-06,5.87e-05,0.000114,0.00255,0.0756,0.152,0.741,0.0
5134,5.64e-05,2.99e-05,3.76e-05,0.000114,0.0,0.111,0.222,0.741,0.0
5135,6.41e-05,5.15e-05,2.35e-05,0.000114,0.0,0.155,0.382,0.741,0.0
5136,5.21e-05,7.15e-05,9.4e-06,0.000114,0.0,0.202,0.421,0.741,0.0
5137,3.25e-05,8.81e-05,5.87e-06,0.000114,0.0,0.266,0.49,0.74,0.0
5138,2.02e-05,0.000108,2.35e-06,0.000114,0.0,0.361,0.499,0.74,0.0
5139,9.42e-06,0.00012,1.17e-06,0.000114,0.0,0.523,0.451,0.74,0.0
5140,4.53e-06,0.000128,1.41e-05,0.000114,0.0,0.574,0.439,0.74,0.0
5141,3.11e-06,0.00013,3.76e-05,0.000114,0.0,0.558,0.472,0.74,0.0
5142,2.31e-06,0.00012,9.4e-05,0.000114,0.00947,0.583,0.505,0.739,0.0375
5143,7.69e-08,9.97e-05,0.000182,0.000114,0.0833,0.521,0.673,0.739,0.229
5144,7.8e-06,7.48e-05,0.000159,0.000114,0.232,0.388,0.554,0.739,0.46
5145,2.47e-05,4.65e-05,0.000147,0.000114,0.401,0.206,0.437,0.739,0.618
5146,4.17e-05,1.99e-05,0.000164,0.000114,0.545,0.126,0.464,0.739,0.69
5147,5.38e-05,0.0,0.000188,0.000114,0.652,0.139,0.347,0.738,0.721
5148,6.43e-05,0.0,0.000207,0.000114,0.718,0.168,0.356,0.738,0.729
5149,6.48e-05,0.0,0.000188,0.000114,0.743,0.175,0.298,0.738,0.732
5150,5.44e-05,0.0,0.00019,0.000114,0.723,0.168,0.415,0.738,0.729
5151,4.87e-05,0.0,0.000214,0.000114,0.654,0.136,0.518,0.738,0.714
5152,3.59e-05,0.0,0.000223,0.000114,0.549,0.106,0.502,0.737,0.686
5153,3.3e-05,0.0,0.000223,0.000114,0.409,0.0766,0.534,0.737,0.625
5154,4.65e-05,0.0,0.000164,0.000114,0.245,0.0545,0.317,0.737,0.481
5155,5.4e-05,0.0,0.000117,0.000114,0.113,0.0314,0.195,0.737,0.309
5156,5.4e-05,0.0,8.81e-05,0.000114,0.0345,0.0222,0.0684,0.737,0.169
5157,5.2e-05,1.16e-05,5.87e-05,0.000114,0.000792,0.0294,0.0238,0.736,0.0
5158,5.36e-05,3.82e-05,3.76e-05,0.000114,0.0,0.0727,0.0233,0.736,0.0
5159,6.04e-05,6.48e-05,2.35e-05,0.000114,0.0,0.0904,0.0412,0.736,0.0
5160,4.72e-05,8.97e-05,9.4e-06,0.000114,0.0,0.121,0.0376,0.736,0.0
5161,2.67e-05,9.97e-05,5.87e-06,0.000114,0.0,0.167,0.00252,0.735,0.0
5162,1.68e-05,0.000108,2.35e-06,0.000114,0.0,0.166,0.00417,0.735,0.0
5163,8.8e-06,0.000113,1.17e-06,0.000114,0.0,0.158,0.00164,0.735,0.0
5164,6.11e-06,0.000116,1.41e-05,0.000114,0.0,0.187,0.00171,0.735,0.0
5165,8.38e-06,0.000118,3.76e-05,0.000114,0.0,0.12,0.188,0.735,0.0
5166,2.03e-05,0.000101,9.4e-05,0.000114,0.000501,0.128,0.493,0.734,0.00195
5167,4.25e-05,8.14e-05,0.000182,0.000114,0.00868,0.178,0.44,0.734,0.0151
5168,7e-05,7.48e-05,0.000159,0.000114,0.0219,0.213,0.239,0.734,0.000175
5169,9.53e-05,6.31e-05,0.000147,0.000114,0.0407,0.208,0.458,0.734,0.00238
5170,0.000109,5.48e-05,0.000164,0.000114,0.0927,0.174,0.353,0.734,0.00281
5171,0.000119,3.99e-05,0.000188,0.000114,0.169,0.149,0.337,0.733,0.0173
5172,0.000131,3.32e-05,0.000207,0.000114,0.244,0.125,0.354,0.733,0.0173
5173,0.000132,1.66e-06,0.000188,0.000114,0.298,0.139,0.588,0.733,0.21
5174,0.000128,0.0,0.00019,0.000114,0.349,0.205,0.86,0.733,0.221
5175,0.00012,0.0,0.000214,0.000114,0.405,0.238,0.92,0.733,0.0
5176,0.000115,0.0,0.000223,0.000114,0.425,0.233,0.926,0.732,0.0239
5177,0.000115,0.0,0.000223,0.000114,0.373,0.239,0.935,0.732,0.424
5178,0.000117,0.0,0.000164,0.000114,0.26,0.236,0.934,0.732,0.107
5179,0.000109,0.0,0.000117,0.000114,0.129,0.205,0.925,0.732,0.257
5180,9.59e-05,9.97e-06,8.81e-05,0.000114,0.0319,0.157,0.931,0.732,0.0144
5181,8.63e-05,2.33e-05,5.87e-05,0.000114,0.00104,0.131,0.901,0.731,0.0
5182,8.09e-05,3.49e-05,3.76e-05,0.000114,0.0,0.102,0.811,0.731,0.0
5183,9.13e-05,4.65e-05,2.35e-05,0.000114,0.0,0.0911,0.671,0.731,0.0
5184,7.31e-05,5.82e-05,9.4e-06,0.000114,0.0,0.074,0.706,0.731,0.0
5185,5.02e-05,6.31e-05,5.87e-06,0.000114,0.0,0.0608,0.487,0.73,0.0
5186,3.68e-05,6.98e-05,2.35e-06,0.000114,0.0,0.0521,0.335,0.73,0.0
5187,2.84e-05,7.31e-05,1.17e-06,0.000114,0.0,0.0601,0.351,0.73,0.0
5188,2.39e-05,7.48e-05,1.41e-05,0.000114,0.0,0.0862,0.285,0.729,0.0
5189,2.33e-05,7.48e-05,3.76e-05,0.000114,0.0,0.147,0.269,0.728,0.0
5190,3.3e-05,6.81e-05,9.4e-05,0.000114,0.00884,0.173,0.168,0.728,0.0143
5191,5.34e-05,5.65e-05,0.000182,0.000114,0.0763,0.171,0.0709,0.727,0.0132
5192,7.84e-05,4.65e-05,0.000159,0.000114,0.225,0.149,0.0493,0.727,0.00182
5193,9.9e-05,3.49e-05,0.000147,0.000114,0.39,0.0757,0.019,0.726,0.00886
5194,0.000114,1.99e-05,0.000164,0.000114,0.541,0.0598,0.000176,0.725,0.046
5195,0.000125,0.0,0.000188,0.000114,0.655,0.0837,0.00632,0.725,0.161
5196,0.000137,0.0,0.000207,0.000114,0.709,0.0707,0.0272,0.724,0.0647
5197,0.000131,0.0,0.000188,0.000114,0.707,0.0899,0.0819,0.724,0.158
5198,0.000128,0.0,0.00019,0.000114,0.677,0.11,0.0986,0.723,0.0516
5199,0.000125,0.0,0.000214,0.000114,0.626,0.126,0.0986,0.722,0.192
5200,0.000119,0.0,0.000223,0.000114,0.521,0.135,0.114,0.722,0.12
5201,0.000114,0.0,0.000223,0.000114,0.377,0.143,0.0991,0.721,0.0297
5202,0.000118,0.0,0.000164,0.000114,0.246,0.135,0.145,0.721,0.0
